spotify_track_uri,ts,platform,ms_played,track_name,artist_name,album_name,reason_start,reason_end,shuffle,skipped
1auxYwYrFRqZP7t3s7w4um,26-10-2024 15:50,android,219333,Ni**as In Paris,JAY-Z,Watch The Throne,trackdone,trackdone,FALSE,FALSE
4dUWOra6S6IlEMiaFvb4lc,26-10-2024 15:54,android,240600,Hard Knock Life (Ghetto Anthem),JAY-Z,The Hits Collection Volume One,trackdone,trackdone,FALSE,FALSE
35srNkJVToAzYiZzron1FY,26-10-2024 15:58,android,253906,Young Forever,JAY-Z,The Blueprint 3,trackdone,trackdone,FALSE,FALSE
1PS1QMdUqOal0ai3Gt7sDQ,26-10-2024 16:01,android,207626,Gold Digger,Kanye West,Late Registration,trackdone,trackdone,FALSE,FALSE
7FIWs0pqAYbP91WWM0vlTQ,26-10-2024 16:05,android,210800,Godzilla (feat. Juice WRLD),Eminem,Music To Be Murdered By,trackdone,trackdone,FALSE,FALSE
2kQuhkFX7uSVepCD3h29g5,26-10-2024 16:08,android,212360,Smack That,Akon,Konvicted,trackdone,trackdone,FALSE,FALSE
2qOm7ukLyHUXWyR4ZWLwxA,26-10-2024 16:13,android,260000,It Was A Good Day,Ice Cube,The Predator,trackdone,trackdone,FALSE,FALSE
5Tbpp3OLLClPJF8t1DmrFD,26-10-2024 16:17,android,237573,"Nuthin' But A ""G"" Thang",Dr. Dre,The Chronic,trackdone,trackdone,FALSE,FALSE
39QBkWKnap8wRSW4WB9OK0,26-10-2024 16:20,android,211866,Gin and Juice,Snoop Dogg,Doggystyle,trackdone,trackdone,FALSE,FALSE
2NBQmPrOEEjA8VbeWOQGxO,26-10-2024 16:25,android,266066,Drop It Like It's Hot,Snoop Dogg,R&G (Rhythm & Gangsta): The Masterpiece,trackdone,trackdone,FALSE,FALSE
3FNy4yzOhHhFBeA5p4ofoq,26-10-2024 16:28,android,207346,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",trackdone,trackdone,FALSE,FALSE
503OTo2dSqe7qk76rgsbep,26-10-2024 16:33,android,270586,Still D.R.E.,Dr. Dre,2001,trackdone,trackdone,FALSE,FALSE
7iXF2W9vKmDoGAhlHdpyIa,26-10-2024 16:36,android,222293,Forgot About Dre,Dr. Dre,2001,trackdone,trackdone,FALSE,FALSE
7lQ8MOhq6IN2w8EYcFNSUk,26-10-2024 16:41,android,290320,Without Me,Eminem,The Eminem Show,trackdone,trackdone,FALSE,FALSE
0fLILzjVXRCLC0lsNKcQ8I,26-10-2024 16:46,android,288573,P.I.M.P. - Snoop Dogg Remix,50 Cent,Get Rich Or Die Tryin',trackdone,trackdone,FALSE,FALSE
3G0yz3DZn3lfraledmBCT0,26-10-2024 16:47,android,15525,P.I.M.P.,50 Cent,Get Rich Or Die Tryin',trackdone,fwdbtn,FALSE,TRUE
2ihCaVdNZmnHZWt0fvAM7B,26-10-2024 16:47,android,15120,Little Talks,Of Monsters and Men,My Head Is An Animal,fwdbtn,logout,FALSE,FALSE
5W7BcYDIaeXnpG3e39T7hJ,29-10-2024 02:41,android,213292,How To Love,Lil Wayne,Tha Carter IV,clickrow,logout,FALSE,FALSE
5zpDHEU12zATwLGvozxPw2,29-10-2024 06:38,android,41200,Lighters,Bad Meets Evil,Hell: The Sequel,clickrow,logout,FALSE,FALSE
0mEdbdeRFQwBhN4xfyIeUM,29-10-2024 07:20,android,60256,Can't Tell Me Nothing,Kanye West,Graduation,clickrow,endplay,FALSE,TRUE
4EWCNWgDS8707fNSZ1oaA5,29-10-2024 07:21,android,71631,Heartless,Kanye West,808s & Heartbreak,clickrow,endplay,FALSE,TRUE
4KW1lqgSr8TKrvBII0Brf8,29-10-2024 07:22,android,42940,Father Stretch My Hands Pt. 1,Kanye West,The Life Of Pablo,clickrow,fwdbtn,FALSE,TRUE
5TRPicyLGbAF2LGBFbHGvO,29-10-2024 07:24,android,93023,Flashing Lights,Kanye West,Graduation,fwdbtn,fwdbtn,FALSE,TRUE
0JmGVy7IzUM27My3UuEOOZ,29-10-2024 07:28,android,236010,Knock You Down,Keri Hilson,In A Perfect World...,fwdbtn,endplay,FALSE,TRUE
3sNVsP50132BTNlImLx70i,29-10-2024 07:28,android,41022,Bound 2,Kanye West,Yeezus,clickrow,endplay,FALSE,TRUE
3s7MCdXyWmwjdcWh7GWXas,29-10-2024 07:31,android,178936,Violent Crimes,Kanye West,ye,clickrow,endplay,FALSE,TRUE
7rbECVPkY5UODxoOUVKZnA,29-10-2024 07:32,android,40138,I Wonder,Kanye West,Graduation,clickrow,endplay,FALSE,TRUE
4iz9lGMjU1lXS51oPmUmTe,29-10-2024 07:33,android,39467,Homecoming,Kanye West,Graduation,clickrow,endplay,FALSE,TRUE
7vgTNTaEz3CsBZ1N4YQalM,29-10-2024 07:34,android,66945,Ghost Town,Kanye West,ye,clickrow,endplay,FALSE,TRUE
7G3lxTsMfSx4yarMkfgnTC,29-10-2024 07:36,android,123020,The World Is Yours,Nas,Illmatic,clickrow,logout,FALSE,FALSE
7G3lxTsMfSx4yarMkfgnTC,29-10-2024 14:27,android,167570,The World Is Yours,Nas,Illmatic,appload,trackdone,FALSE,FALSE
2PRsh2LNPxoxC9OnErnelg,29-10-2024 14:31,android,260800,Halftime,Nas,Illmatic,trackdone,trackdone,FALSE,FALSE
2W58HMaCbjcUfZnZaeHtcC,29-10-2024 14:35,android,248213,Memory Lane (Sittin' in da Park),Nas,Illmatic,trackdone,trackdone,FALSE,FALSE
27u3Rh4IWYPdwVST20ALrt,29-10-2024 14:41,android,325653,One Love (feat. Q-Tip),Nas,Illmatic,trackdone,trackdone,FALSE,FALSE
3p50PUgtBHM6rwUuD3RfFV,29-10-2024 14:44,android,198800,One Time 4 Your Mind,Nas,Illmatic,trackdone,trackdone,FALSE,FALSE
6DPrhGVJ1WTZvM9fKptnGe,29-10-2024 14:48,android,252600,Represent,Nas,Illmatic,trackdone,trackdone,FALSE,FALSE
2CPturRUlpvirYr7VpkXCV,29-10-2024 14:50,android,100553,It Ain't Hard to Tell,Nas,Illmatic,trackdone,endplay,FALSE,TRUE
7G3lxTsMfSx4yarMkfgnTC,30-10-2024 19:22,android,290573,The World Is Yours,Nas,Illmatic,clickrow,trackdone,FALSE,FALSE
3s7MCdXyWmwjdcWh7GWXas,30-10-2024 19:26,android,215320,Violent Crimes,Kanye West,ye,trackdone,trackdone,FALSE,FALSE
0JmGVy7IzUM27My3UuEOOZ,30-10-2024 19:31,android,326186,Knock You Down,Keri Hilson,In A Perfect World...,trackdone,trackdone,FALSE,FALSE
5TRPicyLGbAF2LGBFbHGvO,30-10-2024 19:35,android,237506,Flashing Lights,Kanye West,Graduation,trackdone,trackdone,FALSE,FALSE
4EWCNWgDS8707fNSZ1oaA5,30-10-2024 19:39,android,211000,Heartless,Kanye West,808s & Heartbreak,trackdone,trackdone,FALSE,FALSE
0mEdbdeRFQwBhN4xfyIeUM,30-10-2024 19:43,android,271600,Can't Tell Me Nothing,Kanye West,Graduation,trackdone,trackdone,FALSE,FALSE
5W7BcYDIaeXnpG3e39T7hJ,30-10-2024 19:47,android,240306,How To Love,Lil Wayne,Tha Carter IV,trackdone,trackdone,FALSE,FALSE
3Ti0GdlrotgwsAVBBugv0I,30-10-2024 19:52,android,251573,Can I Kick It?,A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),trackdone,trackdone,FALSE,FALSE
5qxChyzKLEyoPJ5qGrdurN,30-10-2024 19:56,android,246933,No Sleep Till Brooklyn,Beastie Boys,Licensed To Ill,trackdone,trackdone,FALSE,FALSE
5DBmXF7QO43Cuy9yqva116,30-10-2024 20:00,android,278893,Family Business,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
1th3G3okofWlvGWAAR7Y4V,30-10-2024 20:54,android,15706,School Spirit,Kanye West,The College Dropout,trackdone,logout,FALSE,FALSE
5DBmXF7QO43Cuy9yqva116,31-10-2024 22:27,android,1213,Family Business,Kanye West,The College Dropout,backbtn,fwdbtn,FALSE,TRUE
1th3G3okofWlvGWAAR7Y4V,31-10-2024 22:30,android,182386,School Spirit,Kanye West,The College Dropout,fwdbtn,trackdone,FALSE,FALSE
5b2FFKC64kxqcfaFnIZxoM,31-10-2024 22:35,android,289493,Get Em High,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
34j4OxJxKznBs88cjSL2j9,31-10-2024 22:41,android,324440,Never Let Me Down,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
0j2T0R9dR9qdJYsB7ciXhf,31-10-2024 22:46,android,311866,Stronger,Kanye West,Graduation,trackdone,trackdone,FALSE,FALSE
5g1vtHqi9uV7xtYeCcFOBx,31-10-2024 22:49,android,193733,Jesus Walks,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
6MgGapP3EPFm9kYUvYBTZR,31-10-2024 22:50,android,69706,I'll Fly Away,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
5SkRLpaGtvYPhw02vZhQQ9,31-10-2024 22:54,android,223506,All Falls Down,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
0IW0qaeyxL5Et4UG2MrJKB,31-10-2024 22:58,android,239880,We Don't Care,Kanye West,The College Dropout,trackdone,trackdone,FALSE,FALSE
6v0yKEba7ZN6BHkOOoWfsN,31-10-2024 23:04,android,336013,i,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
5iazFRMdIQ78zSjPoxWQNI,31-10-2024 23:09,android,328826,The Blacker The Berry,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
0lGb6cqAouFJqlNT0HJEcV,31-10-2024 23:14,android,292520,Hood Politics,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
7KCvyzT5jtlJwoyUN8Uw0A,31-10-2024 23:19,android,291720,For Sale? - Interlude,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
6oakQZRgFZ5FRHDr3GoiPF,31-10-2024 23:23,android,219333,Alright,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
2XijsLg3IR0IkUMKtlqdvT,31-10-2024 23:26,android,234693,King Kunta,Kendrick Lamar,To Pimp A Butterfly,trackdone,trackdone,FALSE,FALSE
6AI3ezQ4o3HUoP6Dhudph3,31-10-2024 23:31,android,274192,Not Like Us,Kendrick Lamar,Not Like Us,trackdone,trackdone,FALSE,FALSE
1sFstGV1Z3Aw5TDFCiT7vK,31-10-2024 23:34,android,185062,Favorite Song,Chance the Rapper,Acid Rap,trackdone,trackdone,FALSE,FALSE
7nrraHMpSbyJJoN3unjjoJ,31-10-2024 23:37,android,149875,Interlude (That's Love),Chance the Rapper,Acid Rap,trackdone,trackdone,FALSE,FALSE
4J2s7nWDdA7i92sojYX8RJ,31-10-2024 23:40,android,215062,Juice,Chance the Rapper,Acid Rap (10th Anniversary - Complete Edition),trackdone,trackdone,FALSE,FALSE
0aMHIW1lqrulVCx0LLlr6a,31-10-2024 23:45,android,307187,Cocoa Butter Kisses,Chance the Rapper,Acid Rap,trackdone,trackdone,FALSE,FALSE
23Ij3xEFmYkRl00dDJCVMP,31-10-2024 23:49,android,239250,Good Ass Intro,Chance the Rapper,Acid Rap,trackdone,trackdone,FALSE,FALSE
2LhhnqrHPWvXYveZVHLKrd,31-10-2024 23:53,android,210840,Life's a Bitch (feat. AZ & Olu Dara),Nas,Illmatic,trackdone,trackdone,FALSE,FALSE
60uesDF4UyLUs61FgiDkdp,31-10-2024 23:57,android,232533,Hello,Ice Cube,War & Peace Vol. 2 (The Peace Disc),trackdone,trackdone,FALSE,FALSE
2MWoG6ZINVavRRNNrVPplf,1/11/2024 0:01,android,254293,"Girls, Girls, Girls (Part 2)",JAY-Z,The Blueprint,trackdone,trackdone,FALSE,FALSE
6o1l9I0faXJN2iqulHrdCQ,1/11/2024 0:04,android,182066,Crazy,Gnarls Barkley,St. Elsewhere,trackdone,trackdone,FALSE,FALSE
10EGxvr4fSE42ABWZeJ3K3,1/11/2024 0:08,android,240626,Izzo (H.O.V.A.),JAY-Z,The Blueprint,trackdone,trackdone,FALSE,FALSE
4prCxGTYQMu3vOaHvojYZr,1/11/2024 0:13,android,313106,Takeover,JAY-Z,The Blueprint,trackdone,trackdone,FALSE,FALSE
5onGESUxi3P9xLt311oS59,1/11/2024 0:16,android,136735,One More Chance - 2005 Remaster,The Notorious B.I.G.,Ready to Die,trackdone,fwdbtn,FALSE,TRUE
6HTJZ0TQJVMSKkUGzAOe2h,1/11/2024 0:21,android,321649,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,Old Thing Back (feat. Ja Rule and Ralph Tresvant),fwdbtn,trackdone,FALSE,FALSE
3jlbL2OTD5YmIunYzgQTAN,1/11/2024 0:27,android,338853,Live Your Life,T.I.,Paper Trail,trackdone,trackdone,FALSE,FALSE
3QLjDkgLh9AOEHlhQtDuhs,1/11/2024 1:14,android,17777,Best I Ever Had,Drake,So Far Gone,trackdone,logout,FALSE,FALSE
5ByAIlEEnxYdvpnezg7HTX,1/11/2024 3:08,android,302760,Juicy - 2005 Remaster,The Notorious B.I.G.,Ready to Die,fwdbtn,trackdone,FALSE,FALSE
4tEaytMs86hIaOSsiGoLcP,1/11/2024 3:12,android,234626,Excursions,A Tribe Called Quest,The Low End Theory,trackdone,trackdone,FALSE,FALSE
0trHOzAhNpGCsGBEu7dOJo,1/11/2024 3:12,android,3408,N.Y. State of Mind,Nas,Illmatic,trackdone,fwdbtn,FALSE,TRUE
3ia3dJETSOllPsv3LJkE35,1/11/2024 3:26,android,238060,California Love - Original Version,2Pac,Greatest Hits,fwdbtn,logout,FALSE,FALSE
3ia3dJETSOllPsv3LJkE35,1/11/2024 5:22,android,46871,California Love - Original Version,2Pac,Greatest Hits,appload,trackdone,FALSE,FALSE
1auxYwYrFRqZP7t3s7w4um,1/11/2024 5:26,android,219333,Ni**as In Paris,JAY-Z,Watch The Throne,trackdone,trackdone,FALSE,FALSE
4dUWOra6S6IlEMiaFvb4lc,1/11/2024 5:30,android,240600,Hard Knock Life (Ghetto Anthem),JAY-Z,The Hits Collection Volume One,trackdone,trackdone,FALSE,FALSE
6AI3ezQ4o3HUoP6Dhudph3,1/11/2024 5:35,android,274192,Not Like Us,Kendrick Lamar,Not Like Us,trackdone,trackdone,FALSE,FALSE
35srNkJVToAzYiZzron1FY,1/11/2024 6:03,android,241363,Young Forever,JAY-Z,The Blueprint 3,trackdone,logout,FALSE,FALSE
2deME7JS3NAKCVJqm1l0Vs,1/11/2024 20:20,android,65300,Bob,"""Weird Al"" Yankovic",Poodle Hat,clickrow,logout,FALSE,FALSE
5TRPicyLGbAF2LGBFbHGvO,1/11/2024 20:43,android,45428,Flashing Lights,Kanye West,Graduation,clickrow,endplay,FALSE,TRUE
0mEdbdeRFQwBhN4xfyIeUM,1/11/2024 20:43,android,3205,Can't Tell Me Nothing,Kanye West,Graduation,clickrow,endplay,FALSE,TRUE
3Ti0GdlrotgwsAVBBugv0I,1/11/2024 20:43,android,4698,Can I Kick It?,A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),clickrow,endplay,FALSE,TRUE
5DBmXF7QO43Cuy9yqva116,1/11/2024 20:45,android,133118,Family Business,Kanye West,The College Dropout,clickrow,fwdbtn,FALSE,TRUE
1th3G3okofWlvGWAAR7Y4V,1/11/2024 20:45,android,871,School Spirit,Kanye West,The College Dropout,fwdbtn,fwdbtn,FALSE,TRUE
5b2FFKC64kxqcfaFnIZxoM,1/11/2024 20:45,android,5128,Get Em High,Kanye West,The College Dropout,fwdbtn,endplay,FALSE,TRUE
34j4OxJxKznBs88cjSL2j9,1/11/2024 20:45,android,8826,Never Let Me Down,Kanye West,The College Dropout,clickrow,endplay,FALSE,TRUE
5g1vtHqi9uV7xtYeCcFOBx,1/11/2024 20:45,android,7557,Jesus Walks,Kanye West,The College Dropout,clickrow,fwdbtn,FALSE,TRUE
6MgGapP3EPFm9kYUvYBTZR,1/11/2024 20:45,android,1023,I'll Fly Away,Kanye West,The College Dropout,fwdbtn,fwdbtn,FALSE,TRUE
5SkRLpaGtvYPhw02vZhQQ9,1/11/2024 20:45,android,2230,All Falls Down,Kanye West,The College Dropout,fwdbtn,fwdbtn,FALSE,TRUE
0IW0qaeyxL5Et4UG2MrJKB,1/11/2024 20:46,android,27963,We Don't Care,Kanye West,The College Dropout,fwdbtn,endplay,FALSE,TRUE
7FIWs0pqAYbP91WWM0vlTQ,1/11/2024 20:46,android,16714,Godzilla (feat. Juice WRLD),Eminem,Music To Be Murdered By,clickrow,endplay,FALSE,TRUE
5Tbpp3OLLClPJF8t1DmrFD,1/11/2024 20:47,android,27813,"Nuthin' But A ""G"" Thang",Dr. Dre,The Chronic,clickrow,endplay,FALSE,TRUE
6AI3ezQ4o3HUoP6Dhudph3,1/11/2024 20:51,android,274192,Not Like Us,Kendrick Lamar,Not Like Us,clickrow,trackdone,FALSE,FALSE
1sFstGV1Z3Aw5TDFCiT7vK,1/11/2024 20:52,android,25247,Favorite Song,Chance the Rapper,Acid Rap,trackdone,logout,FALSE,FALSE
49tqyhwvGuhjFklMq6BMBI,2/11/2024 7:39,android,5783,The Love You Save (May Be Your Own),Joe Tex,Greatest Hits,clickrow,logout,FALSE,FALSE
6AI3ezQ4o3HUoP6Dhudph3,2/11/2024 10:05,android,274192,Not Like Us,Kendrick Lamar,Not Like Us,clickrow,trackdone,FALSE,FALSE
1sFstGV1Z3Aw5TDFCiT7vK,2/11/2024 10:08,android,185062,Favorite Song,Chance the Rapper,Acid Rap,trackdone,trackdone,FALSE,FALSE
7nrraHMpSbyJJoN3unjjoJ,2/11/2024 10:11,android,149875,Interlude (That's Love),Chance the Rapper,Acid Rap,trackdone,trackdone,FALSE,FALSE
4J2s7nWDdA7i92sojYX8RJ,2/11/2024 11:34,android,72990,Juice,Chance the Rapper,Acid Rap (10th Anniversary - Complete Edition),trackdone,logout,FALSE,FALSE
7KXjTSCq5nL1LoYtL7XAwS,2/11/2024 18:26,android,177000,HUMBLE.,Kendrick Lamar,DAMN.,clickrow,trackdone,FALSE,FALSE
6IZvVAP7VPPnsGX6bvgkqg,2/11/2024 18:28,android,117880,PRIDE.,Kendrick Lamar,DAMN.,trackdone,logout,FALSE,FALSE
7wdzLe2Gsx1RGqbvYZHASz,2/11/2024 20:47,android,116517,i,Kendrick Lamar,i,clickrow,endplay,FALSE,TRUE
3KHjXNQDEZ0Hb2hzGdxcx7,2/11/2024 20:52,android,273640,Sherane a.k.a Master Splinter’s Daughter,Kendrick Lamar,"good kid, m.A.A.d city",clickrow,trackdone,FALSE,FALSE
0yhMmqax6HRAZxI7udEask,2/11/2024 20:57,android,310720,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,"good kid, m.A.A.d city",trackdone,trackdone,FALSE,FALSE
0vjKXtFLt6Ti08Y3JCnRKB,2/11/2024 21:01,android,212653,Backseat Freestyle,Kendrick Lamar,"good kid, m.A.A.d city",trackdone,trackdone,FALSE,FALSE
4Gf6VlNy2E4VVuAkl0y2XW,2/11/2024 21:14,android,208226,The Art of Peer Pressure,Kendrick Lamar,"good kid, m.A.A.d city",trackdone,logout,FALSE,FALSE
4Gf6VlNy2E4VVuAkl0y2XW,2/11/2024 23:29,android,2306,The Art of Peer Pressure,Kendrick Lamar,"good kid, m.A.A.d city",clickrow,endplay,FALSE,TRUE
6AI3ezQ4o3HUoP6Dhudph3,2/11/2024 23:33,android,274192,Not Like Us,Kendrick Lamar,Not Like Us,clickrow,trackdone,FALSE,FALSE
47atuTch0AN7NvP9vp42a5,2/11/2024 23:34,android,28405,Ramble Tamble,Creedence Clearwater Revival,Cosmo's Factory,trackdone,fwdbtn,TRUE,TRUE
4hq2roPX353f7CNphjEcKc,2/11/2024 23:37,android,178773,Peace Frog,The Doors,American Animals (Original Motion Picture Soundtrack),fwdbtn,trackdone,TRUE,FALSE
5PbdVk09VHHcvGa0pX86RP,2/11/2024 23:37,android,21216,Flowers In Your Hair,The Lumineers,The Lumineers,trackdone,fwdbtn,TRUE,TRUE
0awvW9Pcq2skIqVOUdk5wX,2/11/2024 23:37,android,3632,Despite Repeated Warnings,Paul McCartney,Egypt Station,fwdbtn,fwdbtn,TRUE,TRUE
1d5kdIsY7Msv2Rqa2OJnHT,2/11/2024 23:37,android,3301,Queen Bitch,Seu Jorge,The Life Aquatic Exclusive Studio Sessions Featuring Seu Jorge,fwdbtn,fwdbtn,TRUE,TRUE
3R4Xk37WTagjzODMNEQLvs,2/11/2024 23:38,android,15630,Bullet In A Gun,Imagine Dragons,Origins,fwdbtn,fwdbtn,TRUE,TRUE
6oITpHnMfc7R7wTLGvrjWD,2/11/2024 23:38,android,2660,"San Quentin (Reprise) - Live at San Quentin State Prison, San Quentin, CA - February 1969",Johnny Cash,At San Quentin,fwdbtn,fwdbtn,TRUE,TRUE
2B1fuWoWaYnCXbjYp1gXg5,2/11/2024 23:38,android,34502,Boomerang,Imagine Dragons,Origins,fwdbtn,fwdbtn,TRUE,TRUE
1QQSTB03vIsgjU67UnUPEL,2/11/2024 23:38,android,10950,I Call Your Name - Remastered 2009,The Beatles,Past Masters,fwdbtn,fwdbtn,TRUE,TRUE
3cRTt4jCzcyRLe6nh6c5io,2/11/2024 23:38,android,2585,My Mummy's Dead - Remastered 2010,John Lennon,Plastic Ono Band,fwdbtn,fwdbtn,TRUE,TRUE
6RSVgjjYRtKg4FDyx2Lj1u,2/11/2024 23:39,android,3502,The Best,AWOLNATION,Angel Miners & The Lightning Riders,fwdbtn,fwdbtn,TRUE,TRUE
0vBCQeiEKRy6eJmrf5zz4H,2/11/2024 23:39,android,3572,"Singing Winds, Crying Beasts",Santana,Abraxas,fwdbtn,fwdbtn,TRUE,TRUE
111HOSfnPX1mCxwwb49BCY,2/11/2024 23:39,android,3011,Caution,The Killers,Imploding The Mirage,fwdbtn,fwdbtn,TRUE,TRUE
2ASaiQWWIhao3cniyiwItc,2/11/2024 23:39,android,4771,You and I,SYML,The Day My Father Died,fwdbtn,fwdbtn,TRUE,TRUE
2nLtzopw4rPReszdYBJU6h,2/11/2024 23:39,android,3014,Numb,Linkin Park,Meteora,fwdbtn,fwdbtn,TRUE,TRUE
5qPGi9p8VqcizfdgWxtmLt,2/11/2024 23:39,android,2661,Lovers in Japan,Coldplay,Viva La Vida or Death and All His Friends,fwdbtn,fwdbtn,TRUE,TRUE
4Wgj6jzoI2gYlumXdYAB8U,2/11/2024 23:39,android,2323,The National Anthem,Radiohead,Kid A,fwdbtn,fwdbtn,TRUE,TRUE
7Cuklz7fuYfBvSlo7PcRaL,2/11/2024 23:39,android,3810,The Ballad Of John And Yoko - Take 7,The Beatles,Abbey Road,fwdbtn,fwdbtn,TRUE,TRUE
4zkVFDUVmZpib8E1z4c4Sa,2/11/2024 23:39,android,4139,Junk - Remastered 2011,Paul McCartney,McCartney,fwdbtn,backbtn,TRUE,TRUE
7Cuklz7fuYfBvSlo7PcRaL,2/11/2024 23:39,android,2026,The Ballad Of John And Yoko - Take 7,The Beatles,Abbey Road,backbtn,backbtn,TRUE,TRUE
4Wgj6jzoI2gYlumXdYAB8U,2/11/2024 23:45,android,351693,The National Anthem,Radiohead,Kid A,backbtn,trackdone,TRUE,FALSE
7Cuklz7fuYfBvSlo7PcRaL,2/11/2024 23:45,android,1002,The Ballad Of John And Yoko - Take 7,The Beatles,Abbey Road,trackdone,fwdbtn,TRUE,TRUE
4zkVFDUVmZpib8E1z4c4Sa,2/11/2024 23:45,android,4352,Junk - Remastered 2011,Paul McCartney,McCartney,fwdbtn,fwdbtn,TRUE,TRUE
1ZYWWz6ADzrCazzGFWbOOf,2/11/2024 23:47,android,94280,"Madama Butterfly, Act II: Un bel dì vedremo (Butterfly)",Giacomo Puccini,Madame Butterfly,fwdbtn,fwdbtn,TRUE,TRUE
2AKOOhml62GZNFWDN7VqzT,2/11/2024 23:47,android,3390,Killer Queen - Remastered 2011,Queen,Sheer Heart Attack,fwdbtn,fwdbtn,TRUE,TRUE
6JnqbWl6N8g4Ikw5uZiJY4,2/11/2024 23:47,android,6070,No Surprise,Daughtry,Leave This Town,fwdbtn,fwdbtn,TRUE,TRUE
48K6A6FIx6HnP2qrpOGu3v,2/11/2024 23:47,android,6308,"Catalani: La Wally, Act 1: ""Ebben? Ne andrò lontana"" (Wally)",Alfredo Catalani,Pure - Maria Callas,fwdbtn,fwdbtn,TRUE,TRUE
2fgbsGWU2Dum08uifQHhiB,2/11/2024 23:47,android,6170,Furr,Blitzen Trapper,Furr,fwdbtn,fwdbtn,TRUE,TRUE
3CPID5jKTRXhTK3yHf66KX,2/11/2024 23:47,android,25391,Another One Bites The Dust,Queen,The Game,fwdbtn,fwdbtn,TRUE,TRUE
5qfZRNjt2TkHEL12r3sDEU,2/11/2024 23:47,android,2700,Everglow,Coldplay,A Head Full of Dreams,fwdbtn,fwdbtn,TRUE,TRUE
4Sfa7hdVkqlM8UW5LsSY3F,2/11/2024 23:47,android,2790,Take a Walk,Passion Pit,Gossamer,fwdbtn,fwdbtn,TRUE,TRUE
1ddKBAEfEhTHKuY8fTOTwQ,2/11/2024 23:47,android,3015,It Had To Be You - 2009 Remaster,Frank Sinatra,"Sinatra, With Love",fwdbtn,fwdbtn,TRUE,TRUE
6ie2Bw3xLj2JcGowOlcMhb,2/11/2024 23:48,android,2717,Green Light,Lorde,Melodrama,fwdbtn,fwdbtn,TRUE,TRUE
0x8BlHc0tPoiY8zAzsD2Wa,2/11/2024 23:48,android,2270,Tiramisu de Limon,Joaquín Sabina,Vinagre Y Rosas,fwdbtn,fwdbtn,TRUE,TRUE
37JISltgxizbDAyNEEqkTY,2/11/2024 23:48,android,3000,Planet Telex,Radiohead,The Bends,fwdbtn,fwdbtn,TRUE,TRUE
6HXnZNgsQmQ8iXUvJN4eyx,2/11/2024 23:48,android,3256,He's Always There,The Yardbirds,Roger the Engineer (Expanded Edition),fwdbtn,fwdbtn,TRUE,TRUE
0hKRSZhUGEhKU6aNSPBACZ,2/11/2024 23:48,android,7760,A Day In The Life - Remastered 2009,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,fwdbtn,fwdbtn,TRUE,TRUE
6DnfupwdspmFT2PYRjFH2F,2/11/2024 23:48,android,2900,Stop Stop,The Black Keys,El Camino,fwdbtn,fwdbtn,TRUE,TRUE
536L9C0N7vhYdibCJx3cI2,2/11/2024 23:48,android,2360,The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,Summertime Dream,fwdbtn,fwdbtn,TRUE,TRUE
0kImdohyHuuk2yTyfYftGq,2/11/2024 23:48,android,2908,Hot House of Omagarashid,The Yardbirds,Roger the Engineer (Expanded Edition),fwdbtn,fwdbtn,TRUE,TRUE
1evEO1ep4O4XDklg3baSqp,2/11/2024 23:48,android,3266,Age of Light,The Mud Howlers,Timeliness,fwdbtn,fwdbtn,TRUE,TRUE
4faZbPZPQAmHADVtQNsv5E,2/11/2024 23:48,android,6641,Hotel Yorba,The White Stripes,White Blood Cells,fwdbtn,fwdbtn,TRUE,TRUE
22OTrlQy1sXdtdo1VgDUZb,2/11/2024 23:48,android,3362,I Just Want To See His Face,The Rolling Stones,Exile On Main Street,fwdbtn,fwdbtn,TRUE,TRUE
3icbmPGKTsKAa0IinkizCM,2/11/2024 23:48,android,5050,That's How You Know (feat. Kid Ink & Bebe Rexha),Nico & Vinz,That's How You Know (feat. Kid Ink & Bebe Rexha),fwdbtn,fwdbtn,TRUE,TRUE
